titulo|tipo|categoria|marca|modelo|año|kilometraje_km|precio|precio_etiqueta|tipo_transmision|caja|detalle|tags|ubicacion|url_auto
Subaru Xv 2016|seminuevos|camionetas-suv|Subaru|Xv|2016.0|52080.0|13900.0|$10K - $20K|Automática||"Gasolina|Automática
Kilometraje:
52,080 Kms
Lima, Lima
2.0 CVT 4X4, CAMARA DE RETROCESO"|SEMINUEVO|Lima, Lima|https://neoauto.com/auto/seminuevo/subaru-xv-2016-1847808
Toyota Land Cruiser Prado 2016|seminuevos|camionetas-suv|Toyota|Land Cruiser Prado|2016.0|86200.0|27900.0|$20K - $30K|Automática|Secuencial|"Gasolina|Automática - Secuencial
Kilometraje:
86,200 Kms
Lima, Lima"|SEMINUEVO|Lima, Lima|https://neoauto.com/auto/seminuevo/toyota-land-cruiser-prado-2016-1845841
Toyota Land Cruiser Prado 2023|seminuevos|camionetas-suv|Toyota|Land Cruiser Prado|2023.0|59042.0|57000.0|$40K a más|Automática||"Gasolina|Automática
Kilometraje:
59,042 Kms
Lima, Lima
LAND CRUISER PRADO 4.0 TX-L AT"|SEMINUEVO|Lima, Lima|https://neoauto.com/auto/seminuevo/toyota-land-cruiser-prado-2023-1847940
Volvo Xc-60 2020|seminuevos|camionetas-suv|Volvo|Xc-60|2020.0|36420.0|35990.0|$30K - $40K|Automática||"Gasolina|Automática
Kilometraje:
36,420 Kms
Lima, Lima
ENTREGA INMEDIATA"|SEMINUEVO|Lima, Lima|https://neoauto.com/auto/seminuevo/volvo-xc-60-2020-1843620
Mercedes Benz Gle 400 4matic 2018|seminuevos|camionetas-suv|Mercedes Benz|Gle 400 4matic|2018.0|56743.0|39900.0|$30K - $40K|Automática|Secuencial|"Gasolina|Automática - Secuencial
Kilometraje:
56,743 Kms
Lima, Lima
MERCEDES BENZ GLE 400 4MATIC - 2018"|DE LUJO|Lima, Lima|https://neoauto.com/auto/seminuevo/mercedes-benz-gle-400-4matic-2018-1829824
Toyota Fortuner 2024|seminuevos|camionetas-suv|Toyota|Fortuner|2024.0|17612.0|36500.0|$30K - $40K|Mecánica||"Gasolina|Mecánica
Kilometraje:
17,612 Kms
Lima, Lima
TOYOTA FORTUNER 2.7 FULL 4X2 M/T"|PREMIUM|Lima, Lima|https://neoauto.com/auto/seminuevo/toyota-fortuner-2024-1846656
Changan Cs55 2021|seminuevos|camionetas-suv|Changan|Cs55|2021.0|32319.0|14500.0|$10K - $20K|Automática||"Gasolina|Automática
Kilometraje:
32,319 Kms
Lima, Lima"|PREMIUM|Lima, Lima|https://neoauto.com/auto/seminuevo/changan-cs55-2021-1843319
Kia Mohave 2018|seminuevos|camionetas-suv|Kia|Mohave|2018.0|35796.0|24900.0|$20K - $30K|Automática||"Gasolina|Automática
Kilometraje:
35,796 Kms
Lima, Lima"|PREMIUM|Lima, Lima|https://neoauto.com/auto/seminuevo/kia-mohave-2018-1807885
Renault Koleos 2025|seminuevos|camionetas-suv|Renault|Koleos|2025.0||28590.0|$20K - $30K|Automática||"Gasolina|Automática
Lima, Lima
PLANETA MOTORS , VEHICULO NUEVO, 0 KILOMETROS"|OCASIÓN|Lima, Lima|https://neoauto.com/auto/seminuevo/renault-koleos-2025-1846848
Chevrolet Traverse 2017|seminuevos|camionetas-suv|Chevrolet|Traverse|2017.0|114593.0|19900.0|$10K - $20K|Automática|Secuencial|"Gasolina|Automática - Secuencial
Kilometraje:
114,593 Kms
Lima, Lima"|PREMIUM|Lima, Lima|https://neoauto.com/auto/seminuevo/chevrolet-traverse-2017-1817685
Mercedes Benz Gla 200 2020|seminuevos|camionetas-suv|Mercedes Benz|Gla 200|2020.0|26526.0|32900.0|$30K - $40K|Automática|Secuencial|"Gasolina|Automática - Secuencial
Kilometraje:
26,526 Kms
Lima, Lima
MERCEDES BENZ GLA200 SPORT 2020"|DE LUJO|Lima, Lima|https://neoauto.com/auto/seminuevo/mercedes-benz-gla-200-2020-1840329
Honda Hr-V 2021|seminuevos|camionetas-suv|Honda|Hr-V|2021.0|55385.0|18900.0|$10K - $20K|Automática||"Gasolina|Automática
Kilometraje:
55,385 Kms
Lima, Lima
HONDA HRV"|UNICO DUEÑO|Lima, Lima|https://neoauto.com/auto/seminuevo/honda-hr-v-2021-1846089
Toyota Corolla Cross 2025|seminuevos|camionetas-suv|Toyota|Corolla Cross|2025.0|7120.0|24500.0|$20K - $30K|Automática||"Gasolina|Automática
Kilometraje:
7,120 Kms
Lima, Lima
TOYOTA COROLLA CROSS 2.0 FULL CVT"|SEMINUEVO|Lima, Lima|https://neoauto.com/auto/seminuevo/toyota-corolla-cross-2025-1845121
Volkswagen Tiguan Allspace 2018|seminuevos|camionetas-suv|Volkswagen|Tiguan Allspace|2018.0|74700.0|16900.0|$10K - $20K|Automática|Secuencial|"Gasolina|Automática - Secuencial
Kilometraje:
74,700 Kms
Lima, Lima"|OCASIÓN|Lima, Lima|https://neoauto.com/auto/seminuevo/volkswagen-tiguan-allspace-2018-1822734
Mazda Cx-9 2015|seminuevos|camionetas-suv|Mazda|Cx-9|2015.0|144079.0|16500.0|$10K - $20K|Automática|Secuencial|"Dual|Automática - Secuencial
Kilometraje:
144,079 Kms
Lima, Lima"|PREMIUM|Lima, Lima|https://neoauto.com/auto/seminuevo/mazda-cx-9-2015-1787398
Toyota Land Cruiser Prado 2011|seminuevos|camionetas-suv|Toyota|Land Cruiser Prado|2011.0|188470.0|37000.0|$30K - $40K|Automática|Secuencial|"Gasolina|Automática - Secuencial
Kilometraje:
188,470 Kms
Lima, Lima
TOYOTA LAND CRUISER PRADO TX-L V6 2011 - BLINDADO"|BLINDADA|Lima, Lima|https://neoauto.com/auto/seminuevo/toyota-land-cruiser-prado-2011-1844137
Dfsk Glory 580 2023|seminuevos|camionetas-suv|DFSK|Glory 580|2023.0|26700.0|14000.0|$10K - $20K|Automática||"Gas GNV|Automática
Kilometraje:
26,700 Kms
Lima, Lima"|COMO NUEVO|Lima, Lima|https://neoauto.com/auto/seminuevo/dfsk-glory-580-2023-1844130
Honda Pilot 2023|seminuevos|camionetas-suv|Honda|Pilot|2023.0|5276.0|59000.0|$40K a más|Automática|Secuencial|"Gasolina|Automática - Secuencial
Kilometraje:
5,276 Kms
Lima, Lima
HONDA PILOT TOURING / JC UGARTE"|PREMIUM|Lima, Lima|https://neoauto.com/auto/seminuevo/honda-pilot-2023-1836786
Toyota Fortuner 2023|seminuevos|camionetas-suv|Toyota|Fortuner|2023.0|66665.0|49990.0|$40K a más|Automática||"Diesel|Automática
Kilometraje:
66,665 Kms
Lima, Lima"|PREMIUM|Lima, Lima|https://neoauto.com/auto/seminuevo/toyota-fortuner-2023-1841346
Ford Ecosport 2017|seminuevos|camionetas-suv|Ford|Ecosport|2017.0|37000.0|11900.0|$10K - $20K|Automática|Secuencial|"Gasolina|Automática - Secuencial
Kilometraje:
37,000 Kms
Lima, Lima
FORD ECOSPORT"|PREMIUM|Lima, Lima|https://neoauto.com/auto/seminuevo/ford-ecosport-2017-1839868
Toyota 4runner 2022|seminuevos|camionetas-suv|Toyota|4runner|2022.0|43345.0|54000.0|$40K a más|Automática||"Gasolina|Automática
Kilometraje:
43,345 Kms
Lima, Lima
TOYOTA 4RUNNER V6 4.0 A/T LTD 4X4"|SEMINUEVO|Lima, Lima|https://neoauto.com/auto/seminuevo/toyota-4runner-2022-1845380
Volvo Xc-60 2024|seminuevos|camionetas-suv|Volvo|Xc-60|2024.0|4908.0|64990.0|$40K a más|Automática||"Gasolina-Híbrido|Automática
Kilometraje:
4,908 Kms
Lima, Lima
ENTREGA INMEDIATA VEHICULO DE EXHIBICIÓN"|SEMINUEVO|Lima, Lima|https://neoauto.com/auto/seminuevo/volvo-xc-60-2024-1846762
Toyota Rav4 2019|seminuevos|camionetas-suv|Toyota|Rav4|2019.0|62945.0|29500.0|$20K - $30K|Automática|Secuencial|"Gasolina-Híbrido|Automática - Secuencial
Kilometraje:
62,945 Kms
Lima, Lima"|PREMIUM|Lima, Lima|https://neoauto.com/auto/seminuevo/toyota-rav4-2019-1809325
Volkswagen Tiguan Allspace 2022|seminuevos|camionetas-suv|Volkswagen|Tiguan Allspace|2022.0|23970.0|32900.0|$30K - $40K|Automática|Secuencial|"Gasolina|Automática - Secuencial
Kilometraje:
23,970 Kms
Lima, Lima
VOLKSWAGEN TIGUAN"|DE LUJO|Lima, Lima|https://neoauto.com/auto/seminuevo/volkswagen-tiguan-allspace-2022-1841717
Hyundai Santa Fe 2018|seminuevos|camionetas-suv|Hyundai|Santa Fe|2018.0|104000.0|17900.0|$10K - $20K|Automática|Secuencial|"Gasolina|Automática - Secuencial
Kilometraje:
104,000 Kms
Lima, Lima
3 FILAS - AUTOMATICA - EQUIPADA"|SEMINUEVO|Lima, Lima|https://neoauto.com/auto/seminuevo/hyundai-santa-fe-2018-1845113
Toyota Fortuner 2015|seminuevos|camionetas-suv|Toyota|Fortuner|2015.0|51930.0|32500.0|$30K - $40K|Automática||"Diesel|Automática
Kilometraje:
51,930 Kms
Lima, Lima
TOYOTA FORTUNER 3.0 AT SRV / JC UGARTE"|PREMIUM|Lima, Lima|https://neoauto.com/auto/seminuevo/toyota-fortuner-2015-1718165
Toyota Fortuner 2023|seminuevos|camionetas-suv|Toyota|Fortuner|2023.0|69600.0|36900.0|$30K - $40K|Automática||"Gasolina|Automática
Kilometraje:
69,600 Kms
Lima, Lima
TOYOTA FORTUNER"|PREMIUM|Lima, Lima|https://neoauto.com/auto/seminuevo/toyota-fortuner-2023-1836887
Hyundai Creta Grand 2025|seminuevos|camionetas-suv|Hyundai|Creta Grand|2025.0|34.0|26490.0|$20K - $30K|Automática||"Gas GLP|Automática
Kilometraje:
34 Kms
Lima, Lima
AUTO 0 KM A PRECIO DE SEMINUEVO VERSION SPORT PLUS GLP"|PREMIUM|Lima, Lima|https://neoauto.com/auto/seminuevo/hyundai-creta-grand-2025-1842370
Land Rover Range Rover 2023|seminuevos|camionetas-suv|Land Rover|Range Rover|2023.0|24500.0|154990.0|$40K a más|Automática||"Gasolina|Automática
Kilometraje:
24,500 Kms
Lima, Lima
ENTREGA INMEDIATA"|SEMINUEVO|Lima, Lima|https://neoauto.com/auto/seminuevo/land-rover-range-rover-2023-1840790
Subaru Outback 2019|seminuevos|camionetas-suv|Subaru|Outback|2019.0|53284.0|24900.0|$20K - $30K|Automática|Secuencial|"Gasolina|Automática - Secuencial
Kilometraje:
53,284 Kms
Lima, Lima
SUBARU OUTBACK AWD CVT LIMITED / JC UGARTE"|PREMIUM|Lima, Lima|https://neoauto.com/auto/seminuevo/subaru-outback-2019-1805868
Audi Q5 2020|seminuevos|camionetas-suv|Audi|Q5|2020.0|66700.0|33990.0|$30K - $40K|Automática||"Gasolina|Automática
Kilometraje:
66,700 Kms
Lima, Lima
AUDI Q5 TFSI 2.0 AT"|SEMINUEVO|Lima, Lima|https://neoauto.com/auto/seminuevo/audi-q5-2020-1843695
Chevrolet Traverse 2018|seminuevos|camionetas-suv|Chevrolet|Traverse|2018.0|46573.0|31500.0|$30K - $40K|Automática||"Gasolina|Automática
Kilometraje:
46,573 Kms
Lima, Lima
CHEVROLET TRAVERSE PREMIER 2018"|DE LUJO|Lima, Lima|https://neoauto.com/auto/seminuevo/chevrolet-traverse-2018-1830305
Mercedes Benz Gle 450 4 Matic 2020|seminuevos|camionetas-suv|Mercedes Benz|Gle 450 4 Matic|2020.0|59300.0|47900.0|$40K a más|Automática||"Gasolina-Híbrido|Automática
Kilometraje:
59,300 Kms
Lima, Lima
GARANTIA Y SERVICIOS DIVEMOTOR"|SEMINUEVO|Lima, Lima|https://neoauto.com/auto/seminuevo/mercedes-benz-gle-450-4-matic-2020-1841268
Lexus Gx 2026|seminuevos|camionetas-suv|Lexus|Gx|2026.0|100.0|120000.0|$40K a más|Automática|Secuencial|"Gasolina|Automática - Secuencial
Kilometraje:
100 Kms
Lima, Lima
LEXUS GX 550 LUXURY 2026"|SEMINUEVO|Lima, Lima|https://neoauto.com/auto/seminuevo/lexus-gx-2026-1840300
Jeep Grand Cherokee Trackhawk 2018|seminuevos|camionetas-suv|Jeep|Grand Cherokee Trackhawk|2018.0|43200.0|85900.0|$40K a más|Automática|Secuencial|"Gasolina|Automática - Secuencial
Kilometraje:
43,200 Kms
Lima, Lima
JEEP GRAND CHEROKEE TRACKHAWK SUPERCHARGED"|PREMIUM|Lima, Lima|https://neoauto.com/auto/seminuevo/jeep-grand-cherokee-trackhawk-2018-1847021
Mercedes Benz Gl 400 2015|seminuevos|camionetas-suv|Mercedes Benz|Gl 400|2015.0|64800.0|29500.0|$20K - $30K|Automática||"Gasolina|Automática
Kilometraje:
64,800 Kms
Lima, Lima
4X4 (03 FILAS), GARANTÍA Y SERVICIOS DIVEMOTOR"|SEMINUEVO|Lima, Lima|https://neoauto.com/auto/seminuevo/mercedes-benz-gl-400-2015-1847845
Bmw X6 2016|seminuevos|camionetas-suv|BMW|X6|2016.0|84866.0|46900.0|$40K a más|Automática||"Gasolina|Automática
Kilometraje:
84,866 Kms
Lima, Lima
IMPECABLE / MANTENIMIENTO MAYOR RECIENTE / 4.4 V8 567 HP"|DE LUJO|Lima, Lima|https://neoauto.com/auto/seminuevo/bmw-x6-2016-1840105
Toyota Yaris Cross 2024|seminuevos|camionetas-suv|Toyota|Yaris Cross|2024.0|2561.0|25490.0|$20K - $30K|Automática|Secuencial|"Híbrido|Automática - Secuencial
Kilometraje:
2,561 Kms
Lima, Lima"|PREMIUM|Lima, Lima|https://neoauto.com/auto/seminuevo/toyota-yaris-cross-2024-1845107
Kia Sportage 2018|seminuevos|camionetas-suv|Kia|Sportage|2018.0|35299.0|19500.0|$10K - $20K|Automática|Secuencial|"Gasolina|Automática - Secuencial
Kilometraje:
35,299 Kms
Lima, Lima
KIA SPORTAGE LX AT FULL 2018"|SERVICIO CONCESIONARIO|Lima, Lima|https://neoauto.com/auto/seminuevo/kia-sportage-2018-1834621
Mazda Cx-60 2024|seminuevos|camionetas-suv|Mazda|Cx-60|2024.0|1438.0|49500.0|$40K a más|Automática||"Híbrido|Automática
Kilometraje:
1,438 Kms
Lima, Lima"|PREMIUM|Lima, Lima|https://neoauto.com/auto/seminuevo/mazda-cx-60-2024-1841922
Audi Q2 2018|seminuevos|camionetas-suv|Audi|Q2|2018.0|33000.0|21900.0|$20K - $30K|Automática|Secuencial|"Gasolina|Automática - Secuencial
Kilometraje:
33,000 Kms
Lima, Lima
Audi Q2 Attraction 1.0 TFSI, 110 HP, MY2018"|OCASIÓN|Lima, Lima|https://neoauto.com/auto/seminuevo/audi-q2-2018-1845070
Bmw X3 20i 2022|seminuevos|camionetas-suv|BMW|X3 20i|2022.0|39430.0|43000.0|$40K a más|Automática||"Gasolina|Automática
Kilometraje:
39,430 Kms
Lima, Lima"|PREMIUM|Lima, Lima|https://neoauto.com/auto/seminuevo/bmw-x3-20i-2022-1843734
Ford Edge Titanium 2023|seminuevos|camionetas-suv|Ford|Edge Titanium|2023.0|44494.0|33500.0|$30K - $40K|Automática||"Gasolina|Automática
Kilometraje:
44,494 Kms
Lima, Lima
FORD EDGE TITANIUM 4X4 AUTOMATICO MOTOR2.0"|SEMINUEVO|Lima, Lima|https://neoauto.com/auto/seminuevo/ford-edge-titanium-2023-1843693
Subaru Forester 2024|seminuevos|camionetas-suv|Subaru|Forester|2024.0|8500.0|32900.0|$30K - $40K|Automática||"Gasolina-Híbrido|Automática
Kilometraje:
8,500 Kms
Lima, Lima
SUBARU FORESTER HIBRIDO"|COMO NUEVO|Lima, Lima|https://neoauto.com/auto/seminuevo/subaru-forester-2024-1832285
Volkswagen Tiguan Allspace 2018|seminuevos|camionetas-suv|Volkswagen|Tiguan Allspace|2018.0|52000.0|17900.0|$10K - $20K|Automática|Secuencial|"Gasolina|Automática - Secuencial
Kilometraje:
52,000 Kms
Lima, Lima"|OCASIÓN|Lima, Lima|https://neoauto.com/auto/seminuevo/volkswagen-tiguan-allspace-2018-1833287
Changan Cs55 2023|seminuevos|camionetas-suv|Changan|Cs55|2023.0|41869.0|15700.0|$10K - $20K|Automática||"Gasolina|Automática
Kilometraje:
41,869 Kms
Lima, Lima"|PREMIUM|Lima, Lima|https://neoauto.com/auto/seminuevo/changan-cs55-2023-1841930
Kia Sportage 2018|seminuevos|camionetas-suv|Kia|Sportage|2018.0|77000.0|17900.0|$10K - $20K|Automática|Secuencial|"Gasolina|Automática - Secuencial
Kilometraje:
77,000 Kms
Lima, Lima"|UNICO DUEÑO|Lima, Lima|https://neoauto.com/auto/seminuevo/kia-sportage-2018-1843728
Chevrolet Tracker 2019|seminuevos|camionetas-suv|Chevrolet|Tracker|2019.0|20879.0|15900.0|$10K - $20K|Automática|Secuencial|"Gasolina|Automática - Secuencial
Kilometraje:
20,879 Kms
Lima, Lima"|PREMIUM|Lima, Lima|https://neoauto.com/auto/seminuevo/chevrolet-tracker-2019-1758544
Nissan Qashqai 2025|seminuevos|camionetas-suv|Nissan|Qashqai|2025.0|1500.0|27900.0|$20K - $30K|Automática|Secuencial|"Gasolina|Automática - Secuencial
Kilometraje:
1,500 Kms
Lima, Lima"|COMO NUEVO|Lima, Lima|https://neoauto.com/auto/seminuevo/nissan-qashqai-2025-1843136
Bmw X5 40i 2020|seminuevos|camionetas-suv|BMW|X5 40i|2020.0|21441.0|69900.0|$40K a más|Automática|Secuencial|"Gasolina|Automática - Secuencial
Kilometraje:
21,441 Kms
Lima, Lima
BMW X5 40I XDRIVE 2020 - JC UGARTE"|DE LUJO|Lima, Lima|https://neoauto.com/auto/seminuevo/bmw-x5-40i-2020-1759956
Hyundai Creta Grand 2025|seminuevos|camionetas-suv|Hyundai|Creta Grand|2025.0|31.0|25490.0|$20K - $30K|Automática||"Gasolina|Automática
Kilometraje:
31 Kms
Lima, Lima
GARANTÍA VIGENTE CRETA GRAND FULL 2025"|SEMINUEVO|Lima, Lima|https://neoauto.com/auto/seminuevo/hyundai-creta-grand-2025-1835889
Land Rover Range Rover Sport 2010|seminuevos|camionetas-suv|Land Rover|Range Rover Sport|2010.0|80000.0|23990.0|$20K - $30K|Automática|Secuencial|"Gasolina|Automática - Secuencial
Kilometraje:
80,000 Kms
Lima, Lima
Camioneta En Excelente Estado"|DE LUJO|Lima, Lima|https://neoauto.com/auto/seminuevo/land-rover-range-rover-sport-2010-1824823
Mercedes Benz Gle 450 4 Matic 2022|seminuevos|camionetas-suv|Mercedes Benz|Gle 450 4 Matic|2022.0|8596.0|75000.0|$40K a más|Automática|Secuencial|"Gasolina-Híbrido|Automática - Secuencial
Kilometraje:
8,596 Kms
Lima, Lima
MERCEDES BENZ GLE 450 4MATIC 2022"|DE LUJO|Lima, Lima|https://neoauto.com/auto/seminuevo/mercedes-benz-gle-450-4-matic-2022-1847853
Toyota Yaris Cross 2025|seminuevos|camionetas-suv|Toyota|Yaris Cross|2025.0|19297.0|20000.0|$10K - $20K|Mecánica||"Gasolina|Mecánica
Kilometraje:
19,297 Kms
Lima, Lima
TOYOTA YARIS CROSS 1.5 FULL M/T"|SEMINUEVO|Lima, Lima|https://neoauto.com/auto/seminuevo/toyota-yaris-cross-2025-1843681
Volkswagen Tiguan Allspace 2018|seminuevos|camionetas-suv|Volkswagen|Tiguan Allspace|2018.0|59121.0|18500.0|$10K - $20K|Automática||"Gasolina|Automática
Kilometraje:
59,121 Kms
Lima, Lima
VOLKSWAGEN TIGUAN 4X4 ALL SPACE COMFORLINE 2.0T DSG"|SEMINUEVO|Lima, Lima|https://neoauto.com/auto/seminuevo/volkswagen-tiguan-allspace-2018-1846298
Jeep Commander 2025|seminuevos|camionetas-suv|Jeep|Commander|2025.0|1000.0|39900.0|$30K - $40K|Automática||"Gasolina|Automática
Kilometraje:
1,000 Kms
Lima, Lima
03 FILAS,FULL ; GARANTIA Y SERVICIOS DIVEMOTOR"|COMO NUEVO|Lima, Lima|https://neoauto.com/auto/seminuevo/jeep-commander-2025-1839772
Hyundai Creta Grand 2024|seminuevos|camionetas-suv|Hyundai|Creta Grand|2024.0|47136.0|25900.0|$20K - $30K|Automática|Secuencial|"Gasolina|Automática - Secuencial
Kilometraje:
47,136 Kms
Lima, Lima
HYUNDAI CRETA GRAND"|UNICO DUEÑO|Lima, Lima|https://neoauto.com/auto/seminuevo/hyundai-creta-grand-2024-1846105
Mg Zx Plus 2023|seminuevos|camionetas-suv|MG|Zx Plus|2023.0|30603.0|15990.0|$10K - $20K|Automática|Secuencial|"Dual|Automática - Secuencial
Kilometraje:
30,603 Kms
Lima, Lima"|PREMIUM|Lima, Lima|https://neoauto.com/auto/seminuevo/mg-zx-plus-2023-1802468
Ford Territory 2024|seminuevos|camionetas-suv|Ford|Territory|2024.0|7297.0|26900.0|$20K - $30K|Automática||"Gasolina|Automática
Kilometraje:
7,297 Kms
Lima, Lima
FORD TITANIUM 1.8 TURBO / JC UGARTE"|PREMIUM|Lima, Lima|https://neoauto.com/auto/seminuevo/ford-territory-2024-1845961
Bmw X5 M 2024|seminuevos|camionetas-suv|BMW|X5 M|2024.0|2001.0|168991.0|$40K a más|Automática||"Gasolina|Automática
Kilometraje:
2,001 Kms
Lima, Lima
BMW X5 M Competition"|PREMIUM|Lima, Lima|https://neoauto.com/auto/seminuevo/bmw-x5-m-2024-1833285
Mitsubishi Eclipse Cross 2022|seminuevos|camionetas-suv|Mitsubishi|Eclipse Cross|2022.0|55094.0|20900.0|$20K - $30K|Automática||"Gasolina|Automática
Kilometraje:
55,094 Kms
Lima, Lima
MITSUBISHIECLIPSECROSS"|PREMIUM|Lima, Lima|https://neoauto.com/auto/seminuevo/mitsubishi-eclipse-cross-2022-1844724
Volvo Xc-60 2025|seminuevos|camionetas-suv|Volvo|Xc-60|2025.0|3077.0|57990.0|$40K a más|Automática||"Gasolina-Híbrido|Automática
Kilometraje:
3,077 Kms
Lima, Lima
VEHICULO DE EXHIBICION"|SEMINUEVO|Lima, Lima|https://neoauto.com/auto/seminuevo/volvo-xc-60-2025-1846437
Volkswagen Crossfox 2021|seminuevos|camionetas-suv|Volkswagen|Crossfox|2021.0|56910.0|11900.0|$10K - $20K|Mecánica||"Gasolina|Mecánica
Kilometraje:
56,910 Kms
Arequipa, Arequipa"|SEMINUEVO|Arequipa, Arequipa|https://neoauto.com/auto/seminuevo/volkswagen-crossfox-2021-1842054
Haval H6 2023|seminuevos|camionetas-suv|Haval|H6|2023.0|9674.0|20000.0|$10K - $20K|Automática||"Gasolina|Automática
Kilometraje:
9,674 Kms
Lima, Lima"|PREMIUM|Lima, Lima|https://neoauto.com/auto/seminuevo/haval-h6-2023-1847863
Volkswagen Nivus 2021|seminuevos|camionetas-suv|Volkswagen|Nivus|2021.0|46082.0|14900.0|$10K - $20K|Mecánica||"Gasolina|Mecánica
Kilometraje:
46,082 Kms
Lima, Lima
VOLKSWAGEN NIVUS"|OCASIÓN|Lima, Lima|https://neoauto.com/auto/seminuevo/volkswagen-nivus-2021-1844673
Toyota 4runner 2018|seminuevos|camionetas-suv|Toyota|4runner|2018.0|117440.0|45900.0|$40K a más|Automática|Secuencial|"Dual|Automática - Secuencial
Kilometraje:
117,440 Kms
Lima, Lima
TOYOTA 4RUNNER 2018"|DE LUJO|Lima, Lima|https://neoauto.com/auto/seminuevo/toyota-4runner-2018-1842230
Lexus Lx 570 Plus 2021|seminuevos|camionetas-suv|Lexus|Lx 570 Plus|2021.0|15146.0|95000.0|$40K a más|Automática|Secuencial|"Gasolina|Automática - Secuencial
Kilometraje:
15,146 Kms
Lima, Lima"|DE LUJO|Lima, Lima|https://neoauto.com/auto/seminuevo/lexus-lx-570-plus-2021-1833847
Audi Q5 2021|seminuevos|camionetas-suv|Audi|Q5|2021.0|49900.0|34900.0|$30K - $40K|Automática|Secuencial|"Gasolina-Híbrido|Automática - Secuencial
Kilometraje:
49,900 Kms
Arequipa, Arequipa"|UNICO DUEÑO|Arequipa, Arequipa|https://neoauto.com/auto/seminuevo/audi-q5-2021-1840625
Land Rover Range Rover Sport 2014|seminuevos|camionetas-suv|Land Rover|Range Rover Sport|2014.0|30000.0|45900.0|$40K a más|Automática|Secuencial|"Gasolina|Automática - Secuencial
Kilometraje:
30,000 Kms
Lima, Lima
Camioneta Disponible En Tienda - El Polo - Surco"|COMO NUEVO|Lima, Lima|https://neoauto.com/auto/seminuevo/land-rover-range-rover-sport-2014-1846625
Hyundai Tucson 2024|seminuevos|camionetas-suv|Hyundai|Tucson|2024.0|18.0|30990.0|$30K - $40K|Automática|Secuencial|"Gasolina|Automática - Secuencial
Kilometraje:
18 Kms
Lima, Lima
AUTO 0 KM A PRECIO DE SEMINUEVO VERSIÓN LUXURY"|SEMINUEVO|Lima, Lima|https://neoauto.com/auto/seminuevo/hyundai-tucson-2024-1838957
Jaguar F-Pace 2018|seminuevos|camionetas-suv|Jaguar|F-Pace|2018.0|51090.0|32900.0|$30K - $40K|Automática||"Gasolina|Automática
Kilometraje:
51,090 Kms
Lima, Lima"||Lima, Lima|https://neoauto.com/auto/seminuevo/jaguar-f-pace-2018-1840306
Audi Q5 Sportback 2024|seminuevos|camionetas-suv|Audi|Q5 Sportback|2024.0|8000.0|66900.0|$40K a más|Automática|Secuencial|"Gasolina-Híbrido|Automática - Secuencial
Kilometraje:
8,000 Kms
Lima, Lima"|DE LUJO|Lima, Lima|https://neoauto.com/auto/seminuevo/audi-q5-sportback-2024-1846161
Mitsubishi Montero Sport 2017|seminuevos|camionetas-suv|Mitsubishi|Montero Sport|2017.0|104037.0|33900.0|$30K - $40K|Automática|Secuencial|"Diesel|Automática - Secuencial
Kilometraje:
104,037 Kms
Lima, Lima
MITSUBISHI MONTERO SPORT 4X4 2.4 HP TDI / JC UGARTE"|PREMIUM|Lima, Lima|https://neoauto.com/auto/seminuevo/mitsubishi-montero-sport-2017-1823243
Toyota Rav4 2019|seminuevos|camionetas-suv|Toyota|Rav4|2019.0|52995.0|22500.0|$20K - $30K|Mecánica||"Gasolina|Mecánica
Kilometraje:
52,995 Kms
Lima, Lima
TOYOTA RAV4 2.0 4X2 FULL M/T"|SEMINUEVO|Lima, Lima|https://neoauto.com/auto/seminuevo/toyota-rav4-2019-1847015
Lexus Lbx 2025|seminuevos|camionetas-suv|Lexus|Lbx|2025.0|6828.0|38500.0|$30K - $40K|Automática|Secuencial|"Gasolina-Híbrido|Automática - Secuencial
Kilometraje:
6,828 Kms
Lima, Lima"|DE LUJO|Lima, Lima|https://neoauto.com/auto/seminuevo/lexus-lbx-2025-1824000
Toyota Fortuner 2023|seminuevos|camionetas-suv|Toyota|Fortuner|2023.0|47365.0|51000.0|$40K a más|Mecánica||"Diesel|Mecánica
Kilometraje:
47,365 Kms
Lima, Lima
TOYOTA FORTUNER 2.8 ADVENTURE 4X4 MT"|SEMINUEVO|Lima, Lima|https://neoauto.com/auto/seminuevo/toyota-fortuner-2023-1846094
Subaru Forester 2024|seminuevos|camionetas-suv|Subaru|Forester|2024.0|2200.0|42500.0|$40K a más|Automática||"Gasolina|Automática
Kilometraje:
2,200 Kms
Lima, Lima"|PREMIUM|Lima, Lima|https://neoauto.com/auto/seminuevo/subaru-forester-2024-1847121
Volkswagen Tiguan 2021|seminuevos|camionetas-suv|Volkswagen|Tiguan|2021.0|43958.0|21490.0|$20K - $30K|Automática||"Gasolina|Automática
Kilometraje:
43,958 Kms
Lima, Lima"|SEMINUEVO|Lima, Lima|https://neoauto.com/auto/seminuevo/volkswagen-tiguan-2021-1845320
