titulo|tipo|marca|modelo|año|kilometraje_km|precio|precio_etiqueta|tipo_transmision|caja|detalle|tags|ubicacion|url_auto
Ford Mustang 2024|nuevo|Ford|Mustang|2024.0|0.0|61990.0|$40K a más|Automática||"Gasolina|Automática
Lima, Lima
Compra Tu Próximo 0KM En Maquinarias Ford"|PREMIUM|Lima, Lima|https://neoauto.com/auto/nuevo/ford-mustang-2024-1827049
Hyundai Creta Grand 2025|nuevo|Hyundai|Creta Grand|2025.0|0.0|29490.0|$20K - $30K|Mecánica||"Gasolina|Mecánica
Lima, Lima
Compra Tu Próximo 0KM En Maquinarias Hyundai"|PREMIUM|Lima, Lima|https://neoauto.com/auto/nuevo/hyundai-creta-grand-2025-1702781
Kia Sportage 2025|nuevo|Kia|Sportage|2025.0|0.0|30990.0|$30K - $40K|Automática|Secuencial|"Gasolina|Automática - Secuencial
Lima, Lima
Vehículo 0kms, Con Placa, Entrega Inmediata"|[]|Lima, Lima|https://neoauto.com/auto/nuevo/kia-sportage-2025-1846416
Mazda Cx-60 2025|nuevo|Mazda|Cx-60|2025.0|0.0|44490.0|$40K a más|Automática||"Gasolina|Automática
Lima, Lima
Compra Tu Próximo 0KM En Maquinarias Mazda"|PREMIUM|Lima, Lima|https://neoauto.com/auto/nuevo/mazda-cx-60-2025-1743570
Kia Sportage 2025|nuevo|Kia|Sportage|2025.0|0.0|30990.0|$30K - $40K|Automática|Secuencial|"Gasolina|Automática - Secuencial
Lima, Lima
Vehículo 0kms, Con Placa, Entrega Inmediata"|[]|Lima, Lima|https://neoauto.com/auto/nuevo/kia-sportage-2025-1846418
Honda City 2024|nuevo|Honda|City|2024.0|0.0|20990.0|$20K - $30K|Automática||"Gasolina|Automática
Lima, Lima
Compra Tu Próximo 0KM En Maquinarias Honda"|PREMIUM|Lima, Lima|https://neoauto.com/auto/nuevo/honda-city-2024-1709631
Hyundai Accent 2025|nuevo|Hyundai|Accent|2025.0||19490.0|$10K - $20K|Automática||"Gasolina|Automática
Lima, Lima
ENTREGA INMEDIATA VERSIÓN SPORT"|[]|Lima, Lima|https://neoauto.com/auto/nuevo/hyundai-accent-2025-1846395
Renault Kwid 2025|nuevo|Renault|Kwid|2025.0|0.0|10990.0|$10K - $20K|Mecánica||"Gasolina|Mecánica
Lima, Lima
Compra Tu Próximo 0KM En Maquinarias Renault"|PREMIUM|Lima, Lima|https://neoauto.com/auto/nuevo/renault-kwid-2025-1705788
Honda Hr-V 2025|nuevo|Honda|Hr-V|2025.0|0.0|25990.0|$20K - $30K|Automática||"Gasolina|Automática
Lima, Lima
Vehículos 0KM En Honda Lima Norte"|PREMIUM|Lima, Lima|https://neoauto.com/auto/nuevo/honda-hr-v-2025-1805804
Hyundai Tucson 2026|nuevo|Hyundai|Tucson|2026.0|0.0|26090.0|$20K - $30K|Mecánica||"Gasolina|Mecánica
Lima, Lima
Compra Tu Próximo 0KM En Maquinarias Hyundai"|PREMIUM|Lima, Lima|https://neoauto.com/auto/nuevo/hyundai-tucson-2026-1702783
Hyundai Santa Fe 2025|nuevo|Hyundai|Santa Fe|2025.0|0.0|36990.0|$30K - $40K|Automática|Secuencial|"Gasolina|Automática - Secuencial
Lima, Lima
Compra Tu Próximo 0KM En Maquinarias Hyundai"|PREMIUM|Lima, Lima|https://neoauto.com/auto/nuevo/hyundai-santa-fe-2025-1702784
Hyundai Venue 2026|nuevo|Hyundai|Venue|2026.0|0.0|17990.0|$10K - $20K|Mecánica||"Gasolina|Mecánica
Lima, Lima
Compra Tu Próximo 0KM En Maquinarias Hyundai"|PREMIUM|Lima, Lima|https://neoauto.com/auto/nuevo/hyundai-venue-2026-1702778
Dfsk Glory 500 2025|nuevo|DFSK|Glory 500|2025.0|0.0|13490.0|$10K - $20K|Mecánica||"Gasolina|Mecánica
Lima, Lima
Compra Tu Próximo 0KM En Maquinarias DFSK"|PREMIUM|Lima, Lima|https://neoauto.com/auto/nuevo/dfsk-glory-500-2025-1827067
Hyundai Kona Hev 2025|nuevo|Hyundai|Kona Hev|2025.0|0.0|25990.0|$20K - $30K|Automática||"Híbrido|Automática
Lima, Lima
Compra Tu Próximo 0KM En Maquinarias Hyundai"|PREMIUM|Lima, Lima|https://neoauto.com/auto/nuevo/hyundai-kona-hev-2025-1827057
Dfsk E5 2025|nuevo|DFSK|E5|2025.0|0.0|29990.0|$20K - $30K|Automática||"Gasolina|Automática
Lima, Lima
Compra Tu Próximo 0KM En Maquinarias DFSK"|PREMIUM|Lima, Lima|https://neoauto.com/auto/nuevo/dfsk-e5-2025-1827084
Honda Type R 2024|nuevo|Honda|Type R|2024.0|0.0|56990.0|$40K a más|Mecánica||"Gasolina|Mecánica
Lima, Lima
Compra Tu Próximo 0KM En Maquinarias Honda"|PREMIUM|Lima, Lima|https://neoauto.com/auto/nuevo/honda-type-r-2024-1827045
Nissan Urvan 2025|nuevo|Nissan|Urvan|2025.0|0.0|43010.0|$40K a más|Mecánica||"Diesel|Mecánica
Lima, Lima
Compra Tu Próximo 0KM En Maquinarias Nissan"|PREMIUM|Lima, Lima|https://neoauto.com/auto/nuevo/nissan-urvan-2025-1709642
Jmc Jim Remax 4x4 2026|nuevo|JMC|Jim Remax 4x4|2026.0||17490.0|$10K - $20K|Mecánica||"Diesel|Mecánica
Lima, Lima
Rendimiento Y Confianza En Un Solo Lugar"|PREMIUM|Lima, Lima|https://neoauto.com/auto/nuevo/jmc-jim-remax-4x4-2026-1842712
Hyundai Accent 2026|nuevo|Hyundai|Accent|2026.0|0.0|19590.0|$10K - $20K|Mecánica||"Gasolina|Mecánica
Lima, Lima
Compra Tu Próximo 0KM En Maquinarias Hyundai"|PREMIUM|Lima, Lima|https://neoauto.com/auto/nuevo/hyundai-accent-2026-1702775
Kia Sportage 2024|nuevo|Kia|Sportage|2024.0|0.0|29990.0|$20K - $30K|Automática|Secuencial|"Gasolina|Automática - Secuencial
Lima, Lima
Vehículo 0kms, Con Placa, Entrega Inmediata"|[]|Lima, Lima|https://neoauto.com/auto/nuevo/kia-sportage-2024-1846411
Dfsk Glory 330s 2025|nuevo|DFSK|Glory 330s|2025.0|0.0|13790.0|$10K - $20K|Mecánica||"Gasolina|Mecánica
Lima, Lima
Compra Tu Próximo 0KM En Maquinarias DFSK"|PREMIUM|Lima, Lima|https://neoauto.com/auto/nuevo/dfsk-glory-330s-2025-1827062
Honda Zr-V 2025|nuevo|Honda|Zr-V|2025.0|0.0|33990.0|$30K - $40K|Automática||"Gasolina|Automática
Lima, Lima
Compra Tu Próximo 0KM En Maquinarias Honda"|PREMIUM|Lima, Lima|https://neoauto.com/auto/nuevo/honda-zr-v-2025-1769765
Mazda Mx 5 2025|nuevo|Mazda|Mx 5|2025.0|0.0|43490.0|$40K a más|Automática||"Gasolina|Automática
Lima, Lima
Compra Tu Próximo 0KM En Maquinarias Mazda"|PREMIUM|Lima, Lima|https://neoauto.com/auto/nuevo/mazda-mx-5-2025-1827040
Renault Master Furgon 2026|nuevo|Renault|Master Furgon|2026.0|0.0|40490.0|$40K a más|Mecánica||"Diesel|Mecánica
Lima, Lima
Compra Tu Próximo 0KM En Maquinarias Renault"|PREMIUM|Lima, Lima|https://neoauto.com/auto/nuevo/renault-master-furgon-2026-1827080
Nissan Patrol 2024|nuevo|Nissan|Patrol|2024.0|0.0|84800.0|$40K a más|Automática||"Gasolina|Automática
Lima, Lima
Compra Tu Próximo 0KM En Maquinarias Nissan"|PREMIUM|Lima, Lima|https://neoauto.com/auto/nuevo/nissan-patrol-2024-1709644
Ford Maverick 2024|nuevo|Ford|Maverick|2024.0|0.0|27990.0|$20K - $30K|Automática||"Gasolina|Automática
Lima, Lima
Compra Tu Próximo 0KM En Maquinarias Ford"|PREMIUM|Lima, Lima|https://neoauto.com/auto/nuevo/ford-maverick-2024-1726273
Volkswagen Touareg 2023|seminuevos|Volkswagen|Touareg|2023.0|18500.0|52500.0|$40K a más|Automática||"Gasolina|Automática
Kilometraje:
18,500 Kms
Lima, Lima
ASIENTOS DE CUERO, CAMARA Y SENSORES DE RETROCESO"|SERVICIO CONCESIONARIO|Lima, Lima|https://neoauto.com/auto/seminuevo/volkswagen-touareg-2023-1836568
Mini Cooper 2019|seminuevos|Mini|Cooper|2019.0|42000.0|18900.0|$10K - $20K|Automática|Secuencial|"Gasolina|Automática - Secuencial
Kilometraje:
42,000 Kms
Lima, Lima
Paquete John Cooper Works | Mantenimiento Reciente"|COMO NUEVO|Lima, Lima|https://neoauto.com/auto/seminuevo/mini-cooper-2019-1845775
Audi Q8 2023|seminuevos|Audi|Q8|2023.0|5300.0|79900.0|$40K a más|Automática|Secuencial|"Gasolina|Automática - Secuencial
Kilometraje:
5,300 Kms
Lima, Lima
Audi Q8 Ambition 55 TFSI, MY22, 340 HP"|COMO NUEVO|Lima, Lima|https://neoauto.com/auto/seminuevo/audi-q8-2023-1841706
Toyota Corolla 2016|seminuevos|Toyota|Corolla|2016.0|142136.0|12500.0|$10K - $20K|Automática||"Gasolina|Automática
Kilometraje:
142,136 Kms
Lima, Lima
TOYOTA COROLLA PREMIUM 1.8 CVT"|SEMINUEVO|Lima, Lima|https://neoauto.com/auto/seminuevo/toyota-corolla-2016-1846766
Ford Ranger 2021|seminuevos|Ford|Ranger|2021.0|131791.0|18800.0|$10K - $20K|Mecánica||"Diesel|Mecánica
Kilometraje:
131,791 Kms
Lima, Lima"|PAPELES EN REGLA|Lima, Lima|https://neoauto.com/auto/seminuevo/ford-ranger-2021-1802823
Bmw X6 40i 2021|seminuevos|BMW|X6 40i|2021.0|32484.0|75000.0|$40K a más|Automática|Secuencial|"Gasolina|Automática - Secuencial
Kilometraje:
32,484 Kms
Lima, Lima
BMW X6 40i 2021"|DE LUJO|Lima, Lima|https://neoauto.com/auto/seminuevo/bmw-x6-40i-2021-1841219
Chevrolet Traverse 2018|seminuevos|Chevrolet|Traverse|2018.0|46573.0|31500.0|$30K - $40K|Automática||"Gasolina|Automática
Kilometraje:
46,573 Kms
Lima, Lima
CHEVROLET TRAVERSE PREMIER 2018"|DE LUJO|Lima, Lima|https://neoauto.com/auto/seminuevo/chevrolet-traverse-2018-1830305
Chevrolet Tahoe 2024|seminuevos|Chevrolet|Tahoe|2024.0|3251.0|74500.0|$40K a más|Automática|Secuencial|"Gasolina|Automática - Secuencial
Kilometraje:
3,251 Kms
Lima, Lima
CHEVROLET TAHOE Z71 AT 4WD 2024"|DE LUJO|Lima, Lima|https://neoauto.com/auto/seminuevo/chevrolet-tahoe-2024-1845585
Bmw Ix 2023|seminuevos|BMW|Ix|2023.0|5415.0|99900.0|$40K a más|Automática||"Eléctrico|Automática
Kilometraje:
5,415 Kms
Lima, Lima
BMW IX XDRIVE 40 - 2023"|DE LUJO|Lima, Lima|https://neoauto.com/auto/seminuevo/bmw-ix-2023-1846756
Chevrolet Traverse 2017|seminuevos|Chevrolet|Traverse|2017.0|114593.0|19900.0|$10K - $20K|Automática|Secuencial|"Gasolina|Automática - Secuencial
Kilometraje:
114,593 Kms
Lima, Lima"|PREMIUM|Lima, Lima|https://neoauto.com/auto/seminuevo/chevrolet-traverse-2017-1817685
Hyundai Creta Grand 2024|seminuevos|Hyundai|Creta Grand|2024.0|47136.0|25900.0|$20K - $30K|Automática|Secuencial|"Gasolina|Automática - Secuencial
Kilometraje:
47,136 Kms
Lima, Lima
HYUNDAI CRETA GRAND"|UNICO DUEÑO|Lima, Lima|https://neoauto.com/auto/seminuevo/hyundai-creta-grand-2024-1846105
Toyota Land Cruiser Prado 2023|seminuevos|Toyota|Land Cruiser Prado|2023.0|59042.0|57000.0|$40K a más|Automática||"Gasolina|Automática
Kilometraje:
59,042 Kms
Lima, Lima
LAND CRUISER PRADO 4.0 TX-L AT"|SEMINUEVO|Lima, Lima|https://neoauto.com/auto/seminuevo/toyota-land-cruiser-prado-2023-1847940
Land Rover Range Rover Sport 2019|seminuevos|Land Rover|Range Rover Sport|2019.0|99280.0|56000.0|$40K a más|Automática||"Gasolina|Automática
Kilometraje:
99,280 Kms
Lima, Lima"|SERVICIO CONCESIONARIO|Lima, Lima|https://neoauto.com/auto/seminuevo/land-rover-range-rover-sport-2019-1828230
Honda Pilot 2021|seminuevos|Honda|Pilot|2021.0|49694.0|32500.0|$30K - $40K|Automática||"Gasolina|Automática
Kilometraje:
49,694 Kms
Lima, Lima
HONDA PILOT EXL 2WD 2021"|UNICO DUEÑO|Lima, Lima|https://neoauto.com/auto/seminuevo/honda-pilot-2021-1789561
Hyundai H-1 2012|seminuevos|Hyundai|H-1|2012.0|78948.0|21500.0|$20K - $30K|Automática||"Diesel|Automática
Kilometraje:
78,948 Kms
Lima, Lima
HYUNDA H1 GLS / JC UGARTE"|PREMIUM|Lima, Lima|https://neoauto.com/auto/seminuevo/hyundai-h-1-2012-1821633
Honda Pilot 2023|seminuevos|Honda|Pilot|2023.0|11800.0|49500.0|$40K a más|Automática||"Gasolina|Automática
Kilometraje:
11,800 Kms
Lima, Lima
HONDA PILOT 2023 EXL 4X2 AUTOMATICA FULL"|SERVICIO CONCESIONARIO|Lima, Lima|https://neoauto.com/auto/seminuevo/honda-pilot-2023-1847932
Bmw X1 20i 2014|seminuevos|BMW|X1 20i|2014.0|23957.0|21500.0|$20K - $30K|Automática|Secuencial|"Gasolina|Automática - Secuencial
Kilometraje:
23,957 Kms
Lima, Lima
BMW X1 20i 2014"|COMO NUEVO|Lima, Lima|https://neoauto.com/auto/seminuevo/bmw-x1-20i-2014-1721443
Nissan Qashqai 2025|seminuevos|Nissan|Qashqai|2025.0|1500.0|27900.0|$20K - $30K|Automática|Secuencial|"Gasolina|Automática - Secuencial
Kilometraje:
1,500 Kms
Lima, Lima"|COMO NUEVO|Lima, Lima|https://neoauto.com/auto/seminuevo/nissan-qashqai-2025-1843136
Nissan Qashqai 2019|seminuevos|Nissan|Qashqai|2019.0|73998.0|19500.0|$10K - $20K|Automática||"Gasolina|Automática
Kilometraje:
73,998 Kms
Lima, Lima"|SEMINUEVO|Lima, Lima|https://neoauto.com/auto/seminuevo/nissan-qashqai-2019-1843717
Toyota 4runner 2018|seminuevos|Toyota|4runner|2018.0|117440.0|45900.0|$40K a más|Automática|Secuencial|"Dual|Automática - Secuencial
Kilometraje:
117,440 Kms
Lima, Lima
TOYOTA 4RUNNER 2018"|DE LUJO|Lima, Lima|https://neoauto.com/auto/seminuevo/toyota-4runner-2018-1842230
Hyundai Grand I10 2024|seminuevos|Hyundai|Grand I10|2024.0|16.0|13490.0|$10K - $20K|Mecánica||"Gas GLP|Mecánica
Kilometraje:
16 Kms
Lima, Lima
GARANTÍA VIGENTE GRAND I10 FULL GLP"|SEMINUEVO|Lima, Lima|https://neoauto.com/auto/seminuevo/hyundai-grand-i10-2024-1838217
Bmw X6 40i 2023|seminuevos|BMW|X6 40i|2023.0|2351.0|85991.0|$40K a más|Automática||"Gasolina|Automática
Kilometraje:
2,351 Kms
Lima, Lima
BMW X6 40i Paquete M Sport"|PREMIUM|Lima, Lima|https://neoauto.com/auto/seminuevo/bmw-x6-40i-2023-1834019
Bmw X3 20i 2022|seminuevos|BMW|X3 20i|2022.0|39430.0|43000.0|$40K a más|Automática||"Gasolina|Automática
Kilometraje:
39,430 Kms
Lima, Lima"|PREMIUM|Lima, Lima|https://neoauto.com/auto/seminuevo/bmw-x3-20i-2022-1843734
Peugeot 3008 2020|seminuevos|Peugeot|3008|2020.0|72000.0|22990.0|$20K - $30K|Automática|Secuencial|"Gasolina|Automática - Secuencial
Kilometraje:
72,000 Kms
Lima, Lima"|SEMINUEVO|Lima, Lima|https://neoauto.com/auto/seminuevo/peugeot-3008-2020-1843406
Toyota Corolla Cross 2022|seminuevos|Toyota|Corolla Cross|2022.0|56187.0|21990.0|$20K - $30K|Automática|Secuencial|"Gasolina|Automática - Secuencial
Kilometraje:
56,187 Kms
Lima, Lima"|PREMIUM|Lima, Lima|https://neoauto.com/auto/seminuevo/toyota-corolla-cross-2022-1839946
Porsche Cayenne 2005|seminuevos|Porsche|Cayenne|2005.0|155000.0|14900.0|$10K - $20K|Automática|Secuencial|"Gasolina|Automática - Secuencial
Kilometraje:
155,000 Kms
Lima, Lima"|CERO CHOQUES|Lima, Lima|https://neoauto.com/auto/seminuevo/porsche-cayenne-2005-1846471
Toyota Rush 2023|seminuevos|Toyota|Rush|2023.0|81167.0|18000.0|$10K - $20K|Automática||"Gas GNV|Automática
Kilometraje:
81,167 Kms
Lima, Lima
TOYOTA RUSH 1.5 FULL A/T (GNV)"|SEMINUEVO|Lima, Lima|https://neoauto.com/auto/seminuevo/toyota-rush-2023-1847543
Jeep Compass 2025|seminuevos|Jeep|Compass|2025.0|100.0|34490.0|$30K - $40K|Automática||"Gasolina|Automática
Kilometraje:
100 Kms
Lima, Lima
AÑO 2025 / 03 Años Garantía Fábrica Ó 100,000 Km"|COMO NUEVO|Lima, Lima|https://neoauto.com/auto/seminuevo/jeep-compass-2025-1842043
Volkswagen Jetta 2022|seminuevos|Volkswagen|Jetta|2022.0|18600.0|19900.0|$10K - $20K|Automática|Secuencial|"Gasolina|Automática - Secuencial
Kilometraje:
18,600 Kms
Lima, Lima"|REMATO|Lima, Lima|https://neoauto.com/auto/seminuevo/volkswagen-jetta-2022-1832012
Dodge Ram 2025|seminuevos|Dodge|Ram|2025.0|6500.0|32900.0|$30K - $40K|Automática|Secuencial|"Gasolina|Automática - Secuencial
Kilometraje:
6,500 Kms
Lima, Lima
PICK AUTOMATICA - GARANTIA DE FABRICA"|SEMINUEVO|Lima, Lima|https://neoauto.com/auto/seminuevo/dodge-ram-2025-1842540
Mazda Cx-30 2021|seminuevos|Mazda|Cx-30|2021.0|43926.0|22000.0|$20K - $30K|Automática||"Gasolina|Automática
Kilometraje:
43,926 Kms
Lima, Lima"|SEMINUEVO|Lima, Lima|https://neoauto.com/auto/seminuevo/mazda-cx-30-2021-1847130
Toyota Fortuner 2015|seminuevos|Toyota|Fortuner|2015.0|51930.0|32500.0|$30K - $40K|Automática||"Diesel|Automática
Kilometraje:
51,930 Kms
Lima, Lima
TOYOTA FORTUNER 3.0 AT SRV / JC UGARTE"|PREMIUM|Lima, Lima|https://neoauto.com/auto/seminuevo/toyota-fortuner-2015-1718165
Bmw 330e 2023|seminuevos|BMW|330e|2023.0|12317.0|46991.0|$40K a más|Automática||"Híbrido|Automática
Kilometraje:
12,317 Kms
Lima, Lima
BMW 330e Híbrido"|PREMIUM|Lima, Lima|https://neoauto.com/auto/seminuevo/bmw-330e-2023-1842174
Hyundai Tucson 2023|seminuevos|Hyundai|Tucson|2023.0|39300.0|23490.0|$20K - $30K|Mecánica||"Gas GLP|Mecánica
Kilometraje:
39,300 Kms
Lima, Lima
ENTREGA INMEDIATA VERSIÓN FULL"|SEMINUEVO|Lima, Lima|https://neoauto.com/auto/seminuevo/hyundai-tucson-2023-1846328
Volkswagen Amarok 2018|seminuevos|Volkswagen|Amarok|2018.0|88313.0|24500.0|$20K - $30K|Mecánica||"Diesel|Mecánica
Kilometraje:
88,313 Kms
Lima, Lima
VOLKSWAGEN AMAROK COMFORTLINE BITDI M/T 2018 - JC UGARTE"|COMO NUEVO|Lima, Lima|https://neoauto.com/auto/seminuevo/volkswagen-amarok-2018-1647713
Volvo Xc-60 2023|seminuevos|Volvo|Xc-60|2023.0|7000.0|53500.0|$40K a más|Automática|Secuencial|"Híbrido|Automática - Secuencial
Kilometraje:
7,000 Kms
Lima, Lima
Camioneta Disponible En Tienda - Pezet - San Isidro"|COMO NUEVO|Lima, Lima|https://neoauto.com/auto/seminuevo/volvo-xc-60-2023-1847819
Land Rover Range Rover Sport 2010|seminuevos|Land Rover|Range Rover Sport|2010.0|80000.0|23990.0|$20K - $30K|Automática|Secuencial|"Gasolina|Automática - Secuencial
Kilometraje:
80,000 Kms
Lima, Lima
Camioneta En Excelente Estado"|DE LUJO|Lima, Lima|https://neoauto.com/auto/seminuevo/land-rover-range-rover-sport-2010-1824823
Toyota Corolla Cross 2023|seminuevos|Toyota|Corolla Cross|2023.0|19464.0|26000.0|$20K - $30K|Automática|Secuencial|"Híbrido|Automática - Secuencial
Kilometraje:
19,464 Kms
Lima, Lima
TOYOTA COROLLA CROSS HYBRID 1.8 FULL D-LUX CVT"|SEMINUEVO|Lima, Lima|https://neoauto.com/auto/seminuevo/toyota-corolla-cross-2023-1836961
Bmw X1 20i 2018|seminuevos|BMW|X1 20i|2018.0|69723.0|24900.0|$20K - $30K|Automática|Secuencial|"Gasolina|Automática - Secuencial
Kilometraje:
69,723 Kms
Lima, Lima
BMW X1 20i SDRIVE / JC UGARTE"|PREMIUM|Lima, Lima|https://neoauto.com/auto/seminuevo/bmw-x1-20i-2018-1754304
Hyundai Creta Grand 2025|seminuevos|Hyundai|Creta Grand|2025.0|21.0|25490.0|$20K - $30K|Automática||"Gasolina|Automática
Kilometraje:
21 Kms
Lima, Lima
GARANTIA VIGENTE CRETA GRAND FULL 2025"|SEMINUEVO|Lima, Lima|https://neoauto.com/auto/seminuevo/hyundai-creta-grand-2025-1835624
Toyota Land Cruiser Prado 2023|seminuevos|Toyota|Land Cruiser Prado|2023.0|100547.0|53000.0|$40K a más|Automática||"Gasolina|Automática
Kilometraje:
100,547 Kms
Lima, Lima"|SERVICIO CONCESIONARIO|Lima, Lima|https://neoauto.com/auto/seminuevo/toyota-land-cruiser-prado-2023-1828229
Subaru Xv 2016|seminuevos|Subaru|Xv|2016.0|52080.0|13900.0|$10K - $20K|Automática||"Gasolina|Automática
Kilometraje:
52,080 Kms
Lima, Lima
2.0 CVT 4X4, CAMARA DE RETROCESO"|SEMINUEVO|Lima, Lima|https://neoauto.com/auto/seminuevo/subaru-xv-2016-1847808
Ford Ranger Limited 2024|seminuevos|Ford|Ranger Limited|2024.0|50000.0|45000.0|$40K a más|Automática|Secuencial|"Diesel|Automática - Secuencial
Kilometraje:
50,000 Kms
Arequipa, Arequipa
Pick Up En Buenas Condiciones 4x4 Lista Para Partir"|SEMINUEVO|Arequipa, Arequipa|https://neoauto.com/auto/seminuevo/ford-ranger-limited-2024-1846004
Mitsubishi Outlander 2015|seminuevos|Mitsubishi|Outlander|2015.0|87200.0|13900.0|$10K - $20K|Automática|Secuencial|"Gasolina|Automática - Secuencial
Kilometraje:
87,200 Kms
Arequipa, Arequipa"|OCASIÓN|Arequipa, Arequipa|https://neoauto.com/auto/seminuevo/mitsubishi-outlander-2015-1844057
Lexus Rx 350 F-Sport 2019|seminuevos|Lexus|Rx 350 F-Sport|2019.0|66078.0|34000.0|$30K - $40K|Automática|Secuencial|"Gasolina-Híbrido|Automática - Secuencial
Kilometraje:
66,078 Kms
Arequipa, Arequipa
LEXUS RX HV F SPORT"|SEMINUEVO|Arequipa, Arequipa|https://neoauto.com/auto/seminuevo/lexus-rx-350-f-sport-2019-1844636
Jeep Grand Cherokee Laredo 2016|seminuevos|Jeep|Grand Cherokee Laredo|2016.0|112265.0|21500.0|$20K - $30K|Automática|Secuencial|"Gasolina|Automática - Secuencial
Kilometraje:
112,265 Kms
Lima, Lima
JEEP GRAND CHEROKEE LAREDO / JC UGARTE"|PREMIUM|Lima, Lima|https://neoauto.com/auto/seminuevo/jeep-grand-cherokee-laredo-2016-1798071
Toyota Agya 2022|seminuevos|Toyota|Agya|2022.0|29273.0|10990.0|$10K - $20K|Automática||"Gasolina|Automática
Kilometraje:
29,273 Kms
Lima, Lima"|PREMIUM|Lima, Lima|https://neoauto.com/auto/seminuevo/toyota-agya-2022-1845948
Audi Q5 2019|seminuevos|Audi|Q5|2019.0|55900.0|34900.0|$30K - $40K|Automática|Secuencial|"Gasolina|Automática - Secuencial
Kilometraje:
55,900 Kms
Lima, Lima
AUDI Q5 ATTRACTION 45 TFSI QUATTRO - 2019"|DE LUJO|Lima, Lima|https://neoauto.com/auto/seminuevo/audi-q5-2019-1836876
Mercedes Benz Cla 45 Amg 2019|seminuevos|Mercedes Benz|Cla 45 Amg|2019.0|14962.0|43900.0|$40K a más|Automática|Secuencial|"Gasolina|Automática - Secuencial
Kilometraje:
14,962 Kms
Lima, Lima
MERCEDES BENZ CLA 45 AMG 4 MATIC COUPE 2019"|DE LUJO|Lima, Lima|https://neoauto.com/auto/seminuevo/mercedes-benz-cla-45-amg-2019-1762827
Mg Zx Plus 2023|seminuevos|MG|Zx Plus|2023.0|30603.0|15990.0|$10K - $20K|Automática|Secuencial|"Dual|Automática - Secuencial
Kilometraje:
30,603 Kms
Lima, Lima"|PREMIUM|Lima, Lima|https://neoauto.com/auto/seminuevo/mg-zx-plus-2023-1802468
Toyota Yaris Cross 2024|seminuevos|Toyota|Yaris Cross|2024.0|2561.0|25490.0|$20K - $30K|Automática|Secuencial|"Híbrido|Automática - Secuencial
Kilometraje:
2,561 Kms
Lima, Lima"|PREMIUM|Lima, Lima|https://neoauto.com/auto/seminuevo/toyota-yaris-cross-2024-1845107
Bmw X4 M40i 2021|seminuevos|BMW|X4 M40i|2021.0|29000.0|62900.0|$40K a más|Automática|Secuencial|"Gasolina|Automática - Secuencial
Kilometraje:
29,000 Kms
Lima, Lima
Camioneta En Excelente Estado"|UNICO DUEÑO|Lima, Lima|https://neoauto.com/auto/seminuevo/bmw-x4-m40i-2021-1846404
Land Rover Discovery Sport 2016|seminuevos|Land Rover|Discovery Sport|2016.0|85783.0|22500.0|$20K - $30K|Automática||"Gasolina|Automática
Kilometraje:
85,783 Kms
Lima, Lima
LAND ROVER RANGE ROVER DISCOVERY SPORT 2016 - FACTURABLE"|DE LUJO|Lima, Lima|https://neoauto.com/auto/seminuevo/land-rover-discovery-sport-2016-1703620
Mazda Cx-30 2024|seminuevos|Mazda|Cx-30|2024.0|11308.0|23000.0|$20K - $30K|Automática||"Gasolina|Automática
Kilometraje:
11,308 Kms
Lima, Lima"|SEMINUEVO|Lima, Lima|https://neoauto.com/auto/seminuevo/mazda-cx-30-2024-1843124
Bmw Ix1 2025|seminuevos|BMW|Ix1|2025.0|3956.0|60900.0|$40K a más|Automática||"Eléctrico|Automática
Kilometraje:
3,956 Kms
Lima, Lima
BMW IX1 XDRIVE 30L M SPORT"|SEMINUEVO|Lima, Lima|https://neoauto.com/auto/seminuevo/bmw-ix1-2025-1837650
Hyundai Accent 2024|seminuevos|Hyundai|Accent|2024.0|21.0|18990.0|$10K - $20K|Automática||"Gasolina|Automática
Kilometraje:
21 Kms
Lima, Lima
GARANTIA VIGENTE VERSIÓN SPORT"|COMO NUEVO|Lima, Lima|https://neoauto.com/auto/seminuevo/hyundai-accent-2024-1845776
Mercedes Benz Gla250 4matic 2015|seminuevos|Mercedes Benz|Gla250 4matic|2015.0|83011.0|19900.0|$10K - $20K|Automática||"Gasolina|Automática
Kilometraje:
83,011 Kms
Lima, Lima"|PREMIUM|Lima, Lima|https://neoauto.com/auto/seminuevo/mercedes-benz-gla250-4matic-2015-1847184
Land Rover Range Rover Vogue 2016|seminuevos|Land Rover|Range Rover Vogue|2016.0|29000.0|99000.0|$40K a más|Automática|Secuencial|"Gasolina|Automática - Secuencial
Kilometraje:
29,000 Kms
Lima, Lima
Camioneta En Excelente Estado"|BLINDADA|Lima, Lima|https://neoauto.com/auto/seminuevo/land-rover-range-rover-vogue-2016-1738960
Volkswagen Jetta 2019|seminuevos|Volkswagen|Jetta|2019.0|56700.0|14900.0|$10K - $20K|Automática|Secuencial|"Gasolina|Automática - Secuencial
Kilometraje:
56,700 Kms
Lima, Lima"|REMATO|Lima, Lima|https://neoauto.com/auto/seminuevo/volkswagen-jetta-2019-1838038
